legacy_allocation_key,legacy_application_id,legacy_payment_id,legacy_student_id,legacy_charge_key,amount,allocation_mode,legacy_period,source
BACKFILL:BACKFILL-A-0110-20260415-INS-ABR|b7f24e9c-6a1d-4b5a-9b34-c72abe5f4c40|ENROLLMENT_FEE|25-26|1,BACKFILL:BACKFILL-A-0110-20260415-INS-ABR,BACKFILL-A-0110-20260415-INS-ABR,b7f24e9c-6a1d-4b5a-9b34-c72abe5f4c40,b7f24e9c-6a1d-4b5a-9b34-c72abe5f4c40|ENROLLMENT_FEE|25-26,1000.00,MANUAL,BACKFILL,MANUAL_HISTORICAL_BACKFILL
2d708e45-8c38-4992-94cd-39f0fce2fd56|9ace76f4-cf42-4715-ba18-951ec5af9103|TUITION|2026-03|1,2d708e45-8c38-4992-94cd-39f0fce2fd56,ce501381-6a93-42df-ba13-1b768e1cb67c,9ace76f4-cf42-4715-ba18-951ec5af9103,9ace76f4-cf42-4715-ba18-951ec5af9103|TUITION|2026-03,1000.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
9d7260e5-8070-4947-ab14-f90188b84d28|2645afb7-c140-490c-b8db-c0dd4fbf6e11|TUITION|2026-08|1,9d7260e5-8070-4947-ab14-f90188b84d28,726b3e2d-62fc-4d64-9055-f86a0f09cb81,2645afb7-c140-490c-b8db-c0dd4fbf6e11,2645afb7-c140-490c-b8db-c0dd4fbf6e11|TUITION|2026-08,1000.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
4bb9ded9-1153-4e55-a687-41e82f7f938c|61ed3b0d-3542-46bc-a02d-4f73b36cffd3|TUITION|2026-02|1,4bb9ded9-1153-4e55-a687-41e82f7f938c,e4245bf8-6b80-44d2-8f66-61da53409aa8,61ed3b0d-3542-46bc-a02d-4f73b36cffd3,61ed3b0d-3542-46bc-a02d-4f73b36cffd3|TUITION|2026-02,1100.00,MANUAL,FEB,LEGACY_PAYMENT_APPLICATION
8d5e2e74-0996-4c18-867a-9192bcde830a|e5a7742b-06e9-4add-a1c7-4049a93b2b75|TUITION|2026-03|1,8d5e2e74-0996-4c18-867a-9192bcde830a,3c836dad-7b7c-4061-930f-20060ef1558b,e5a7742b-06e9-4add-a1c7-4049a93b2b75,e5a7742b-06e9-4add-a1c7-4049a93b2b75|TUITION|2026-03,1100.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
102f4da5-ca5b-448c-a743-8e0be13586c5|ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd|TUITION|2026-07|1,102f4da5-ca5b-448c-a743-8e0be13586c5,394f24f9-3c53-4f97-b17d-c9f71824630c,ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd,ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd|TUITION|2026-07,1300.00,MANUAL,DIC/JUL,LEGACY_PAYMENT_APPLICATION
6b966091-292d-474c-a151-d9e2330fefe7|02b5e8d1-89fb-4a1d-a9d3-58817df86b24|TUITION|2026-03|1,6b966091-292d-474c-a151-d9e2330fefe7,ec28207e-e866-45fe-8b49-369879314e4a,02b5e8d1-89fb-4a1d-a9d3-58817df86b24,02b5e8d1-89fb-4a1d-a9d3-58817df86b24|TUITION|2026-03,1600.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
6ebc41ff-0cb4-46db-84db-e47f2e6acea3|fdee6234-bf6d-4d45-bbd4-731a1c453987|TUITION|2026-03|1,6ebc41ff-0cb4-46db-84db-e47f2e6acea3,07b33e9e-44c4-40bc-86a4-fc0a81937fe0,fdee6234-bf6d-4d45-bbd4-731a1c453987,fdee6234-bf6d-4d45-bbd4-731a1c453987|TUITION|2026-03,950.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
6ebc41ff-0cb4-46db-84db-e47f2e6acea3|fdee6234-bf6d-4d45-bbd4-731a1c453987|TUITION|2026-08|2,6ebc41ff-0cb4-46db-84db-e47f2e6acea3,07b33e9e-44c4-40bc-86a4-fc0a81937fe0,fdee6234-bf6d-4d45-bbd4-731a1c453987,fdee6234-bf6d-4d45-bbd4-731a1c453987|TUITION|2026-08,950.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
d0487649-7bb6-49a6-b6c4-81fa57b31d8b|bcb7ffd8-0cfa-449a-88d5-626f505cb19c|TUITION|2026-03|1,d0487649-7bb6-49a6-b6c4-81fa57b31d8b,7614df16-1ad5-4ab5-94c0-2d62c2897778,bcb7ffd8-0cfa-449a-88d5-626f505cb19c,bcb7ffd8-0cfa-449a-88d5-626f505cb19c|TUITION|2026-03,1100.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
e238a528-b15e-43e0-ba23-39b400229a9c|2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2026-03|1,e238a528-b15e-43e0-ba23-39b400229a9c,e2469095-39fb-4ab4-bdad-1ec7e6c15f25,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2026-03,1500.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
6083401a-2732-465f-8d97-dba96d8fd93e|81db6f65-f0d0-45e2-93d7-8d0e5c3dc56a|TUITION|2026-03|1,6083401a-2732-465f-8d97-dba96d8fd93e,fabd05e5-7680-487a-a067-e4b2498cc439,81db6f65-f0d0-45e2-93d7-8d0e5c3dc56a,81db6f65-f0d0-45e2-93d7-8d0e5c3dc56a|TUITION|2026-03,1000.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
faf8ce0f-1d58-4171-817d-27fd90bd4869|6a9b25d0-e6e4-4cf2-94ef-4ba0a59c5b2d|TUITION|2026-03|1,faf8ce0f-1d58-4171-817d-27fd90bd4869,801c5cfb-dfc2-4b06-813a-aac3b2712dc4,6a9b25d0-e6e4-4cf2-94ef-4ba0a59c5b2d,6a9b25d0-e6e4-4cf2-94ef-4ba0a59c5b2d|TUITION|2026-03,1000.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
e109e359-276b-4af0-ade2-1739b6d9faa0|6f2f8410-2704-4938-8538-21edb5b8221a|TUITION|2026-03|1,e109e359-276b-4af0-ade2-1739b6d9faa0,e234dca0-e1cb-4088-be42-ac8b0a95b2a0,6f2f8410-2704-4938-8538-21edb5b8221a,6f2f8410-2704-4938-8538-21edb5b8221a|TUITION|2026-03,1000.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
307a337f-e9e9-41c7-adf9-9771e652907e|18f8e872-a787-4eef-953c-1c326065039e|TUITION|2026-03|1,307a337f-e9e9-41c7-adf9-9771e652907e,097ace18-4f1e-4881-9817-11701f22887d,18f8e872-a787-4eef-953c-1c326065039e,18f8e872-a787-4eef-953c-1c326065039e|TUITION|2026-03,1000.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
307a337f-e9e9-41c7-adf9-9771e652907e|18f8e872-a787-4eef-953c-1c326065039e|TUITION|2026-08|2,307a337f-e9e9-41c7-adf9-9771e652907e,097ace18-4f1e-4881-9817-11701f22887d,18f8e872-a787-4eef-953c-1c326065039e,18f8e872-a787-4eef-953c-1c326065039e|TUITION|2026-08,1000.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
82ad90f7-a53c-448d-863d-47cb66269e85|5b6f10bf-24ec-4e49-8839-dbf02ee4cd75|TUITION|2026-03|1,82ad90f7-a53c-448d-863d-47cb66269e85,3c8018f4-b870-44ec-bd73-2214ccbdd5c4,5b6f10bf-24ec-4e49-8839-dbf02ee4cd75,5b6f10bf-24ec-4e49-8839-dbf02ee4cd75|TUITION|2026-03,1500.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
82ad90f7-a53c-448d-863d-47cb66269e85|5b6f10bf-24ec-4e49-8839-dbf02ee4cd75|TUITION|2026-08|2,82ad90f7-a53c-448d-863d-47cb66269e85,3c8018f4-b870-44ec-bd73-2214ccbdd5c4,5b6f10bf-24ec-4e49-8839-dbf02ee4cd75,5b6f10bf-24ec-4e49-8839-dbf02ee4cd75|TUITION|2026-08,1500.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
0f54f488-7c3e-4093-8008-10c50fac6334|bcb7ffd8-0cfa-449a-88d5-626f505cb19c|TUITION|2026-08|1,0f54f488-7c3e-4093-8008-10c50fac6334,30f9b1c9-0dc2-44dd-891f-a6deca9dba16,bcb7ffd8-0cfa-449a-88d5-626f505cb19c,bcb7ffd8-0cfa-449a-88d5-626f505cb19c|TUITION|2026-08,1100.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
1d362d27-3451-4e68-a338-e990aacac92a|58f5f801-a774-4b45-8960-aec7b7127187|TUITION|2026-01|1,1d362d27-3451-4e68-a338-e990aacac92a,c39f2b70-3bec-4546-b00d-f52e073b1845,58f5f801-a774-4b45-8960-aec7b7127187,58f5f801-a774-4b45-8960-aec7b7127187|TUITION|2026-01,1600.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
524eb16c-1be3-4bf2-b9fa-728b0b1d4493|4f28d56c-a1e3-4052-87a3-ecd1d9b0d5b6|TUITION|2026-03|1,524eb16c-1be3-4bf2-b9fa-728b0b1d4493,f0105736-1fcb-4c6b-a1e5-be66f84a1548,4f28d56c-a1e3-4052-87a3-ecd1d9b0d5b6,4f28d56c-a1e3-4052-87a3-ecd1d9b0d5b6|TUITION|2026-03,1500.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
524eb16c-1be3-4bf2-b9fa-728b0b1d4493|4f28d56c-a1e3-4052-87a3-ecd1d9b0d5b6|TUITION|2026-08|2,524eb16c-1be3-4bf2-b9fa-728b0b1d4493,f0105736-1fcb-4c6b-a1e5-be66f84a1548,4f28d56c-a1e3-4052-87a3-ecd1d9b0d5b6,4f28d56c-a1e3-4052-87a3-ecd1d9b0d5b6|TUITION|2026-08,1500.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
f7f58086-6944-4a3f-bf50-6e25767c08a8|ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd|TUITION|2026-01|1,f7f58086-6944-4a3f-bf50-6e25767c08a8,c39dde40-a0e3-40d1-9a0e-2490ede89da4,ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd,ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd|TUITION|2026-01,1300.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
17beea2e-666e-45c4-88af-6829c189f824|8d1da005-457e-4b91-b44a-605b0ca3c47a|TUITION|2026-07|1,17beea2e-666e-45c4-88af-6829c189f824,67155681-e8ea-40bf-9967-e9f99f52469c,8d1da005-457e-4b91-b44a-605b0ca3c47a,8d1da005-457e-4b91-b44a-605b0ca3c47a|TUITION|2026-07,1600.00,MANUAL,DIC/JUL,LEGACY_PAYMENT_APPLICATION
9e1e2057-b448-4a93-b6ae-d956f04faf12|8d1da005-457e-4b91-b44a-605b0ca3c47a|TUITION|2026-01|1,9e1e2057-b448-4a93-b6ae-d956f04faf12,67155681-e8ea-40bf-9967-e9f99f52469c,8d1da005-457e-4b91-b44a-605b0ca3c47a,8d1da005-457e-4b91-b44a-605b0ca3c47a|TUITION|2026-01,1600.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
f0d19d56-39ec-4b1b-8659-5adf9c3fe68a|8d1da005-457e-4b91-b44a-605b0ca3c47a|TUITION|2026-02|1,f0d19d56-39ec-4b1b-8659-5adf9c3fe68a,67155681-e8ea-40bf-9967-e9f99f52469c,8d1da005-457e-4b91-b44a-605b0ca3c47a,8d1da005-457e-4b91-b44a-605b0ca3c47a|TUITION|2026-02,1600.00,MANUAL,FEB,LEGACY_PAYMENT_APPLICATION
1ddfb145-834b-4396-83b9-4f30c688a469|0a79ced7-bab3-44d8-89da-e166880163bd|TUITION|2026-02|1,1ddfb145-834b-4396-83b9-4f30c688a469,8bb7875b-577c-4369-a323-f7a39fc83652,0a79ced7-bab3-44d8-89da-e166880163bd,0a79ced7-bab3-44d8-89da-e166880163bd|TUITION|2026-02,900.00,MANUAL,FEB,LEGACY_PAYMENT_APPLICATION
77753859-2acd-480e-826f-ff03401e4c29|533aa94a-8eb8-436d-82ac-cb0d104f816e|TUITION|2026-02|1,77753859-2acd-480e-826f-ff03401e4c29,16e398a9-32d8-4639-8c35-f602cf5212b8,533aa94a-8eb8-436d-82ac-cb0d104f816e,533aa94a-8eb8-436d-82ac-cb0d104f816e|TUITION|2026-02,900.00,MANUAL,FEB,LEGACY_PAYMENT_APPLICATION
2d2d09f9-c472-4222-9449-b68fcb5b7633|abea3641-4bdf-451a-8710-fa95ab34cab7|TUITION|2025-12|1,2d2d09f9-c472-4222-9449-b68fcb5b7633,40b223f4-e296-435f-ad8f-5709bce58af6,abea3641-4bdf-451a-8710-fa95ab34cab7,abea3641-4bdf-451a-8710-fa95ab34cab7|TUITION|2025-12,1600.00,MANUAL,DIC/JUL,LEGACY_PAYMENT_APPLICATION
5cc8c5e0-2ced-4de2-a20d-e5241d47275e|6d484f92-07ed-4ef5-acde-ed43c7314527|TUITION|2026-03|1,5cc8c5e0-2ced-4de2-a20d-e5241d47275e,1d06b227-c62f-4ca1-bc96-c6399e94abba,6d484f92-07ed-4ef5-acde-ed43c7314527,6d484f92-07ed-4ef5-acde-ed43c7314527|TUITION|2026-03,1500.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
5cc8c5e0-2ced-4de2-a20d-e5241d47275e|6d484f92-07ed-4ef5-acde-ed43c7314527|TUITION|2026-08|2,5cc8c5e0-2ced-4de2-a20d-e5241d47275e,1d06b227-c62f-4ca1-bc96-c6399e94abba,6d484f92-07ed-4ef5-acde-ed43c7314527,6d484f92-07ed-4ef5-acde-ed43c7314527|TUITION|2026-08,1500.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
8c8e9878-976e-4c0e-b417-9b1ce678d999|5cb7777e-5664-4929-b875-cddff5a7c18c|TUITION|2026-03|1,8c8e9878-976e-4c0e-b417-9b1ce678d999,f7d77f17-5d1b-4658-961a-004fda9b9504,5cb7777e-5664-4929-b875-cddff5a7c18c,5cb7777e-5664-4929-b875-cddff5a7c18c|TUITION|2026-03,1500.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
202e14de-8b08-47b1-b048-b752b033b837|7babc8a8-10d3-41e2-bb40-868a18dc2300|TUITION|2025-12|1,202e14de-8b08-47b1-b048-b752b033b837,3824d5d2-992d-4d56-8548-963a1fa891a3,7babc8a8-10d3-41e2-bb40-868a18dc2300,7babc8a8-10d3-41e2-bb40-868a18dc2300|TUITION|2025-12,1200.00,MANUAL,DIC/JUL,LEGACY_PAYMENT_APPLICATION
69ec699a-640c-4731-8eb4-214d75a1980e|7babc8a8-10d3-41e2-bb40-868a18dc2300|TUITION|2025-11|1,69ec699a-640c-4731-8eb4-214d75a1980e,3824d5d2-992d-4d56-8548-963a1fa891a3,7babc8a8-10d3-41e2-bb40-868a18dc2300,7babc8a8-10d3-41e2-bb40-868a18dc2300|TUITION|2025-11,800.00,MANUAL,NOV,LEGACY_PAYMENT_APPLICATION
28f113ed-4a5b-436e-be15-f73224b288b9|61ed3b0d-3542-46bc-a02d-4f73b36cffd3|TUITION|2026-08|1,28f113ed-4a5b-436e-be15-f73224b288b9,8954268c-9814-4e60-9013-9f275418f802,61ed3b0d-3542-46bc-a02d-4f73b36cffd3,61ed3b0d-3542-46bc-a02d-4f73b36cffd3|TUITION|2026-08,1100.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
db2410bf-8627-4c87-958b-4196415b2d95|e5a7742b-06e9-4add-a1c7-4049a93b2b75|TUITION|2026-08|1,db2410bf-8627-4c87-958b-4196415b2d95,81d045e1-f34b-4162-aa1a-40d6d14a1010,e5a7742b-06e9-4add-a1c7-4049a93b2b75,e5a7742b-06e9-4add-a1c7-4049a93b2b75|TUITION|2026-08,1100.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
335cb439-8c96-4780-89f6-328e39944d9f|f5bb300e-d8ed-4cca-b176-cb11e46338bd|TUITION|2026-03|1,335cb439-8c96-4780-89f6-328e39944d9f,e9f163be-e6f1-4204-ac56-6bd87de2eabb,f5bb300e-d8ed-4cca-b176-cb11e46338bd,f5bb300e-d8ed-4cca-b176-cb11e46338bd|TUITION|2026-03,1400.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
335cb439-8c96-4780-89f6-328e39944d9f|f5bb300e-d8ed-4cca-b176-cb11e46338bd|TUITION|2026-08|2,335cb439-8c96-4780-89f6-328e39944d9f,e9f163be-e6f1-4204-ac56-6bd87de2eabb,f5bb300e-d8ed-4cca-b176-cb11e46338bd,f5bb300e-d8ed-4cca-b176-cb11e46338bd|TUITION|2026-08,1400.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
1f5365d6-6908-4bac-9704-fca7473c6be3|209dac48-1e05-4390-a5da-676e1ee3b311|TUITION|2026-02|1,1f5365d6-6908-4bac-9704-fca7473c6be3,9b854967-0e53-492b-a519-f3fd9f480da9,209dac48-1e05-4390-a5da-676e1ee3b311,209dac48-1e05-4390-a5da-676e1ee3b311|TUITION|2026-02,500.00,MANUAL,FEB,LEGACY_PAYMENT_APPLICATION
fa7d3e7e-39dd-4f0f-9466-2c6e2854ba1c|209dac48-1e05-4390-a5da-676e1ee3b311|TUITION|2026-01|1,fa7d3e7e-39dd-4f0f-9466-2c6e2854ba1c,9b854967-0e53-492b-a519-f3fd9f480da9,209dac48-1e05-4390-a5da-676e1ee3b311,209dac48-1e05-4390-a5da-676e1ee3b311|TUITION|2026-01,1000.00,MANUAL,ENE,LEGACY_PAYMENT_APPLICATION
affb5362-81bf-4c1b-b605-164fe82230da|0a79ced7-bab3-44d8-89da-e166880163bd|TUITION|2026-03|1,affb5362-81bf-4c1b-b605-164fe82230da,8e348bca-3956-4941-8361-7eeaf71a2fb6,0a79ced7-bab3-44d8-89da-e166880163bd,0a79ced7-bab3-44d8-89da-e166880163bd|TUITION|2026-03,900.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
c3ac8e56-3e2a-4dc9-afbd-441b56494e1f|533aa94a-8eb8-436d-82ac-cb0d104f816e|TUITION|2026-03|1,c3ac8e56-3e2a-4dc9-afbd-441b56494e1f,61ef0a46-ecf5-4225-baec-e3e431dd09d4,533aa94a-8eb8-436d-82ac-cb0d104f816e,533aa94a-8eb8-436d-82ac-cb0d104f816e|TUITION|2026-03,900.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
cc61c838-089f-4c54-abd2-3df8280868c1|ea4ba647-d045-4e06-ae83-397c1aa0fb8d|TUITION|2026-03|1,cc61c838-089f-4c54-abd2-3df8280868c1,bd4281df-653e-49a3-b483-797c745f0ffa,ea4ba647-d045-4e06-ae83-397c1aa0fb8d,ea4ba647-d045-4e06-ae83-397c1aa0fb8d|TUITION|2026-03,1500.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
cc61c838-089f-4c54-abd2-3df8280868c1|ea4ba647-d045-4e06-ae83-397c1aa0fb8d|TUITION|2026-08|2,cc61c838-089f-4c54-abd2-3df8280868c1,bd4281df-653e-49a3-b483-797c745f0ffa,ea4ba647-d045-4e06-ae83-397c1aa0fb8d,ea4ba647-d045-4e06-ae83-397c1aa0fb8d|TUITION|2026-08,1500.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
68515bdd-c4bd-4b35-9990-08284a0264ad|a8144361-4bce-487c-bc3a-949391e8d895|TUITION|2026-03|1,68515bdd-c4bd-4b35-9990-08284a0264ad,bcc3d777-401a-4591-87ee-65996851b5c6,a8144361-4bce-487c-bc3a-949391e8d895,a8144361-4bce-487c-bc3a-949391e8d895|TUITION|2026-03,900.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
68515bdd-c4bd-4b35-9990-08284a0264ad|a8144361-4bce-487c-bc3a-949391e8d895|TUITION|2026-08|2,68515bdd-c4bd-4b35-9990-08284a0264ad,bcc3d777-401a-4591-87ee-65996851b5c6,a8144361-4bce-487c-bc3a-949391e8d895,a8144361-4bce-487c-bc3a-949391e8d895|TUITION|2026-08,900.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
0235364a-c0cb-4283-a9b6-0733473c05ae|845acc82-5357-4263-a24c-e03f7ea60a49|TUITION|2026-03|1,0235364a-c0cb-4283-a9b6-0733473c05ae,638b5959-6309-439d-925d-6ed5da61c9a7,845acc82-5357-4263-a24c-e03f7ea60a49,845acc82-5357-4263-a24c-e03f7ea60a49|TUITION|2026-03,900.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
0235364a-c0cb-4283-a9b6-0733473c05ae|845acc82-5357-4263-a24c-e03f7ea60a49|TUITION|2026-08|2,0235364a-c0cb-4283-a9b6-0733473c05ae,638b5959-6309-439d-925d-6ed5da61c9a7,845acc82-5357-4263-a24c-e03f7ea60a49,845acc82-5357-4263-a24c-e03f7ea60a49|TUITION|2026-08,900.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
28895733-f073-4a9f-b88c-7176131739b9|00fca4aa-70ed-464e-822f-6272cba1d93e|TUITION|2026-03|1,28895733-f073-4a9f-b88c-7176131739b9,5c2957a7-918d-4e81-b8a4-04645515a40f,00fca4aa-70ed-464e-822f-6272cba1d93e,00fca4aa-70ed-464e-822f-6272cba1d93e|TUITION|2026-03,1400.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
8a35bb7c-d573-4144-b39d-c6e314869510|3f6663d7-9b89-4ea2-9f06-5035caff6390|TUITION|2026-02|1,8a35bb7c-d573-4144-b39d-c6e314869510,df2f15d2-2a5c-47a9-aa5e-14a332fb7ec4,3f6663d7-9b89-4ea2-9f06-5035caff6390,3f6663d7-9b89-4ea2-9f06-5035caff6390|TUITION|2026-02,900.00,MANUAL,FEB,LEGACY_PAYMENT_APPLICATION
21f93348-99d1-4b0a-8e59-bc5cac290dce|2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|TUITION|2026-02|1,21f93348-99d1-4b0a-8e59-bc5cac290dce,d2fd05cb-c9b3-4a11-a027-e49e75c4dd12,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f|TUITION|2026-02,900.00,MANUAL,FEB,LEGACY_PAYMENT_APPLICATION
583ff43a-edfc-45c9-8108-a915bc5c53d7|f55dbff7-6831-4d96-8262-f103ccf4bd43|TUITION|2026-03|1,583ff43a-edfc-45c9-8108-a915bc5c53d7,9e30ea08-5f0f-400a-b21b-530730bf57f6,f55dbff7-6831-4d96-8262-f103ccf4bd43,f55dbff7-6831-4d96-8262-f103ccf4bd43|TUITION|2026-03,1200.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
583ff43a-edfc-45c9-8108-a915bc5c53d7|f55dbff7-6831-4d96-8262-f103ccf4bd43|TUITION|2026-08|2,583ff43a-edfc-45c9-8108-a915bc5c53d7,9e30ea08-5f0f-400a-b21b-530730bf57f6,f55dbff7-6831-4d96-8262-f103ccf4bd43,f55dbff7-6831-4d96-8262-f103ccf4bd43|TUITION|2026-08,1200.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
8af1382f-1fd5-441e-bed4-ca13f25e783f|f55dbff7-6831-4d96-8262-f103ccf4bd43|TUITION|2026-02|1,8af1382f-1fd5-441e-bed4-ca13f25e783f,9e30ea08-5f0f-400a-b21b-530730bf57f6,f55dbff7-6831-4d96-8262-f103ccf4bd43,f55dbff7-6831-4d96-8262-f103ccf4bd43|TUITION|2026-02,1200.00,MANUAL,FEB,LEGACY_PAYMENT_APPLICATION
3ea93a64-6c63-4eed-bf3f-6a5ae2ec6031|d8b23e94-04f7-4eed-9748-9c90f9758257|TUITION|2026-02|1,3ea93a64-6c63-4eed-bf3f-6a5ae2ec6031,ae98d2a3-878b-4c12-909f-dc5f1349c222,d8b23e94-04f7-4eed-9748-9c90f9758257,d8b23e94-04f7-4eed-9748-9c90f9758257|TUITION|2026-02,1200.00,MANUAL,FEB,LEGACY_PAYMENT_APPLICATION
dc7a2884-1255-47f4-95a9-c3235a08f8dc|d8b23e94-04f7-4eed-9748-9c90f9758257|TUITION|2026-03|1,dc7a2884-1255-47f4-95a9-c3235a08f8dc,ae98d2a3-878b-4c12-909f-dc5f1349c222,d8b23e94-04f7-4eed-9748-9c90f9758257,d8b23e94-04f7-4eed-9748-9c90f9758257|TUITION|2026-03,1200.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
dc7a2884-1255-47f4-95a9-c3235a08f8dc|d8b23e94-04f7-4eed-9748-9c90f9758257|TUITION|2026-08|2,dc7a2884-1255-47f4-95a9-c3235a08f8dc,ae98d2a3-878b-4c12-909f-dc5f1349c222,d8b23e94-04f7-4eed-9748-9c90f9758257,d8b23e94-04f7-4eed-9748-9c90f9758257|TUITION|2026-08,1200.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
b8336736-468a-429a-8b22-dfaff755db91|02b5e8d1-89fb-4a1d-a9d3-58817df86b24|TUITION|2026-08|1,b8336736-468a-429a-8b22-dfaff755db91,5399bfc1-33b0-436d-8268-53dae4798216,02b5e8d1-89fb-4a1d-a9d3-58817df86b24,02b5e8d1-89fb-4a1d-a9d3-58817df86b24|TUITION|2026-08,1600.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
2a6048af-775e-47fe-bfe4-f7f90472ae32|2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2026-08|1,2a6048af-775e-47fe-bfe4-f7f90472ae32,5101766a-00ae-437b-8aba-f207a6e13787,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c|TUITION|2026-08,1500.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
21a5a605-b55c-4ae3-95ca-df22a2943cc1|3523dbd3-f616-4c1d-9a52-db64d88e0b23|TUITION|2026-02|1,21a5a605-b55c-4ae3-95ca-df22a2943cc1,039e6bdc-7b56-4c43-ae71-228db6dda632,3523dbd3-f616-4c1d-9a52-db64d88e0b23,3523dbd3-f616-4c1d-9a52-db64d88e0b23|TUITION|2026-02,300.00,MANUAL,FEB,LEGACY_PAYMENT_APPLICATION
ef41c545-2b30-489c-a70c-ab7fea1ca887|3523dbd3-f616-4c1d-9a52-db64d88e0b23|TUITION|2026-03|1,ef41c545-2b30-489c-a70c-ab7fea1ca887,039e6bdc-7b56-4c43-ae71-228db6dda632,3523dbd3-f616-4c1d-9a52-db64d88e0b23,3523dbd3-f616-4c1d-9a52-db64d88e0b23|TUITION|2026-03,1400.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
ef41c545-2b30-489c-a70c-ab7fea1ca887|3523dbd3-f616-4c1d-9a52-db64d88e0b23|TUITION|2026-08|2,ef41c545-2b30-489c-a70c-ab7fea1ca887,039e6bdc-7b56-4c43-ae71-228db6dda632,3523dbd3-f616-4c1d-9a52-db64d88e0b23,3523dbd3-f616-4c1d-9a52-db64d88e0b23|TUITION|2026-08,900.00,MANUAL,MAR/AGO,LEGACY_PAYMENT_APPLICATION
